Average Temperature(Celcius) /Day,Minimum Temperature(Celcius) /Day,Maximum Temperature(Celcius) /Day,Daily Precipitation(mm) /Day,Maximum Snowfall(mm) /Day,Wind Direction(Degrees) /Day,Wind Speed(km/h) /Day,Atmospheric Pressure(hPa) /Day,Flight Number_212,Flight Number_279,Flight Number_288,Flight Number_308,Flight Number_316,Flight Number_333,Flight Number_358,Flight Number_360,Flight Number_376,Flight Number_379,Flight Number_380,Flight Number_411,Flight Number_437,Flight Number_441,Flight Number_451,Flight Number_467,Flight Number_479,Flight Number_524,Flight Number_535,Flight Number_547,Flight Number_561,Flight Number_568,Flight Number_582,Flight Number_599,Flight Number_604,Flight Number_607,Flight Number_617,Flight Number_652,Flight Number_702,Flight Number_760,Flight Number_776,Flight Number_790,Flight Number_794,Flight Number_849,Flight Number_964,Flight Number_1036,Flight Number_1041,Flight Number_1046,Flight Number_1094,Flight Number_1185,Flight Number_1196,Flight Number_1200,Flight Number_1224,Flight Number_1240,Flight Number_1260,Flight Number_1282,Flight Number_1284,Flight Number_1409,Flight Number_1419,Flight Number_1422,Flight Number_1452,Flight Number_1453,Flight Number_1460,Flight Number_1500,Flight Number_1503,Flight Number_1532,Flight Number_1559,Flight Number_1622,Flight Number_1643,Flight Number_1664,Flight Number_1795,Flight Number_1815,Flight Number_1864,Flight Number_1874,Flight Number_1917,Flight Number_1952,Flight Number_1968,Flight Number_1995,Flight Number_1998,Flight Number_2000,Flight Number_2012,Flight Number_2027,Flight Number_2038,Flight Number_2039,Flight Number_2044,Flight Number_2051,Flight Number_2103,Flight Number_2113,Flight Number_2131,Flight Number_2198,Flight Number_2238,Flight Number_2267,Flight Number_2341,Flight Number_2360,Flight Number_2375,Flight Number_2416,Flight Number_2419,Flight Number_2488,Flight Number_2615,Flight Number_2617,Flight Number_2634,Flight Number_2645,Origin Airport_DEN,Origin Airport_EWR,Origin Airport_IAD,Origin Airport_ORD,Arrival Time,Hour,Minute,year,month,day,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Status_Early,Status_Late,Status_On-Time,Status_Severely Late
22.0,16.7,28.3,0.0,0.0,31.0,6.5,1018.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:07:00,21,7,2021,8,3,0,0,0,0,0,1,0,0,1,0,0
26.2,17.2,33.3,0.0,0.0,73.0,16.9,1011.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:10:00,15,10,2022,8,3,0,0,0,0,0,0,1,0,1,0,0
27.4,23.9,32.8,0.0,0.0,217.0,20.2,1009.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 23:59:00,23,59,2022,8,3,0,0,0,0,0,0,1,0,0,0,1
27.4,23.9,32.8,0.0,0.0,217.0,20.2,1009.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:50:00,16,50,2022,8,3,0,0,0,0,0,0,1,0,0,1,0
27.2,20.0,33.3,0.0,0.0,212.0,7.6,1015.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-04-20 23:35:00,23,35,2022,8,3,0,0,0,0,0,0,1,0,0,1,0
17.3,13.3,20.0,0.0,0.0,275.0,22.3,1011.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:42:00,16,42,2017,8,4,1,0,0,0,0,0,0,0,0,0,1
25.9,21.1,31.7,0.0,0.0,42.0,7.6,1016.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:58:00,20,58,2019,8,4,0,0,0,1,0,0,0,1,0,0,0
25.9,21.1,31.7,0.0,0.0,42.0,7.6,1016.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 14:48:00,14,48,2019,8,4,0,0,0,1,0,0,0,1,0,0,0
23.8,17.8,29.4,0.0,0.0,43.0,5.4,1019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:07:00,21,7,2021,8,4,0,0,0,0,0,0,1,0,1,0,0
26.7,17.2,36.7,0.0,0.0,174.0,16.9,1010.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:10:00,15,10,2022,8,4,0,0,0,0,1,0,0,0,0,0,1
25.4,20.6,28.3,0.0,0.0,12.0,14.0,1014.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 23:59:00,23,59,2022,8,4,0,0,0,0,1,0,0,0,0,1,0
25.4,20.6,28.3,0.0,0.0,12.0,14.0,1014.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:50:00,16,50,2022,8,4,0,0,0,0,1,0,0,0,1,0,0
28.1,21.1,36.1,18.3,0.0,61.0,8.6,1017.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-04-20 23:35:00,23,35,2022,8,4,0,0,0,0,1,0,0,0,0,0,1
19.8,15.6,26.7,0.0,0.0,207.0,11.9,1016.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:42:00,16,42,2017,8,5,0,0,1,0,0,0,0,0,0,1,0
29.3,23.9,34.4,0.0,0.0,219.0,20.2,1017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 08:52:00,8,52,2018,8,5,0,0,0,1,0,0,0,0,1,0,0
26.0,21.1,32.2,0.0,0.0,233.0,13.3,1013.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:58:00,20,58,2019,8,5,0,1,0,0,0,0,0,1,0,0,0
26.0,21.1,32.2,0.0,0.0,233.0,13.3,1013.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 14:49:00,14,49,2019,8,5,0,1,0,0,0,0,0,0,0,1,0
24.4,18.9,30.6,0.0,0.0,207.0,12.6,1017.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:07:00,21,7,2021,8,5,0,0,0,0,1,0,0,0,0,0,1
28.4,18.3,38.3,0.3,0.0,301.0,14.4,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:10:00,15,10,2022,8,5,1,0,0,0,0,0,0,0,0,1,0
24.8,19.4,31.1,0.0,0.0,65.0,10.8,1017.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 23:59:00,23,59,2022,8,5,1,0,0,0,0,0,0,0,0,1,0
24.8,19.4,31.1,0.0,0.0,65.0,10.8,1017.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:50:00,16,50,2022,8,5,1,0,0,0,0,0,0,1,0,0,0
25.6,21.1,33.9,0.3,0.0,229.0,7.2,1020.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-04-20 23:35:00,23,35,2022,8,5,1,0,0,0,0,0,0,0,0,0,1
24.5,19.4,29.4,0.3,0.0,325.0,10.8,1009.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:58:00,20,58,2019,8,6,0,0,0,0,0,1,0,1,0,0,0
24.5,19.4,29.4,0.3,0.0,325.0,10.8,1009.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 14:48:00,14,48,2019,8,6,0,0,0,0,0,1,0,0,0,1,0
25.0,18.9,28.3,4.8,0.0,212.0,16.6,1014.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:07:00,21,7,2021,8,6,1,0,0,0,0,0,0,0,0,1,0
26.3,20.0,33.9,1.8,0.0,62.0,16.6,1011.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:10:00,15,10,2022,8,6,0,0,1,0,0,0,0,0,1,0,0
28.2,23.3,35.0,0.0,0.0,210.0,13.0,1016.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 00:15:00,0,15,2022,8,6,0,0,1,0,0,0,0,0,0,0,1
25.5,20.6,31.7,0.0,0.0,185.0,10.8,1022.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-04-20 23:35:00,23,35,2022,8,6,0,0,1,0,0,0,0,0,0,1,0
20.8,16.1,24.4,0.0,0.0,11.0,12.6,1017.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:42:00,16,42,2017,8,7,0,1,0,0,0,0,0,1,0,0,0
24.8,18.9,31.1,0.0,0.0,247.0,12.6,1009.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:03:00,21,3,2019,8,7,0,0,0,0,0,0,1,0,0,0,1
24.8,18.9,31.1,0.0,0.0,247.0,12.6,1009.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 14:49:00,14,49,2019,8,7,0,0,0,0,0,0,1,0,0,0,1
24.6,19.4,31.7,0.0,0.0,205.0,12.2,1013.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:07:00,21,7,2021,8,7,0,0,1,0,0,0,0,0,1,0,0
22.7,17.8,28.9,0.0,0.0,50.0,16.9,1015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:10:00,15,10,2022,8,7,0,0,0,1,0,0,0,0,0,0,1
26.6,23.9,28.3,5.1,0.0,224.0,9.4,1016.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 23:59:00,23,59,2022,8,7,0,0,0,1,0,0,0,0,0,1,0
26.6,23.9,28.3,5.1,0.0,224.0,9.4,1016.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:50:00,16,50,2022,8,7,0,0,0,1,0,0,0,0,0,1,0
27.3,22.2,33.3,0.0,0.0,193.0,13.0,1021.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-04-20 23:35:00,23,35,2022,8,7,0,0,0,1,0,0,0,0,1,0,0
21.2,14.4,28.9,0.0,0.0,207.0,9.0,1020.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:42:00,16,42,2017,8,8,0,0,0,0,0,1,0,0,0,1,0
26.2,19.4,30.6,0.3,0.0,287.0,16.2,1009.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:58:00,20,58,2019,8,8,0,0,0,0,1,0,0,0,0,1,0
26.2,19.4,30.6,0.3,0.0,287.0,16.2,1009.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 14:48:00,14,48,2019,8,8,0,0,0,0,1,0,0,0,0,0,1
28.2,21.7,33.3,0.8,0.0,200.0,19.1,1011.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:07:00,21,7,2021,8,8,0,0,0,1,0,0,0,0,0,1,0
22.3,15.0,33.3,0.0,0.0,142.0,16.6,1015.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:04:00,15,4,2022,8,8,0,1,0,0,0,0,0,0,0,0,1
24.3,18.3,27.2,6.1,0.0,246.0,18.4,1013.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 23:59:00,23,59,2022,8,8,0,1,0,0,0,0,0,0,1,0,0
24.3,18.3,27.2,6.1,0.0,246.0,18.4,1013.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:50:00,16,50,2022,8,8,0,1,0,0,0,0,0,0,0,0,1
28.4,23.9,34.4,0.0,0.0,216.0,8.6,1016.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-04-20 23:35:00,23,35,2022,8,8,0,1,0,0,0,0,0,0,0,0,1
22.7,16.1,28.3,0.0,0.0,207.0,8.3,1020.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 16:42:00,16,42,2017,8,9,0,0,0,0,0,0,1,0,0,1,0
22.6,16.7,28.3,0.0,0.0,312.0,9.4,1013.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:58:00,20,58,2019,8,9,1,0,0,0,0,0,0,0,1,0,0
22.6,16.7,28.3,0.0,0.0,312.0,9.4,1013.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 14:48:00,14,48,2019,8,9,1,0,0,0,0,0,0,1,0,0,0
